Store,Date,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,customerCost
4,1/27/2012,MILD,3.29,130.31445159999998,5.607,False,428.73454576399996
4,2/3/2012,MILD,3.3539999999999996,130.3496774,5.607,False,437.1928179995999
4,2/10/2012,MILD,3.411,130.38490320000002,5.607,True,444.74290481520006
4,2/17/2012,MILD,3.4930000000000003,130.4546207,5.607,False,455.67799010510004
4,2/24/2012,MILD,3.5410000000000004,130.5502069,5.607,False,462.2782826329001
4,3/2/2012,WARM,3.6189999999999998,130.6457931,5.607,False,472.80712522889996
4,3/9/2012,WARM,3.667,130.7413793,5.607,False,479.4286378931
4,3/16/2012,WARM,3.707,130.82619350000002,5.607,False,484.97269930450005
4,3/23/2012,WARM,3.759,130.8966452,5.607,False,492.04048930679994
4,3/30/2012,WARM,3.82,130.96709679999998,5.607,False,500.2943097759999
4,4/6/2012,WARM,3.864,131.03754840000002,5.308,False,506.32908701760005
4,4/13/2012,WARM,3.8810000000000002,131.108,5.308,False,508.83014800000007
4,4/20/2012,WARM,3.864,131.11733329999998,5.308,False,506.63737587119994
4,4/27/2012,WARM,3.81,131.12666670000002,5.308,False,499.5926001270001
4,5/4/2012,HOT,3.747,131.136,5.308,False,491.36659199999997
4,5/11/2012,WARM,3.685,131.14533329999998,5.308,False,483.27055321049994
4,5/18/2012,WARM,3.62,131.0983226,5.308,False,474.575927812
4,5/25/2012,WARM,3.551,131.02877420000002,5.308,False,465.2831771842001
4,6/1/2012,WARM,3.483,130.95922579999998,5.308,False,456.1309834614
4,6/8/2012,WARM,3.4330000000000003,130.8896774,5.308,False,449.34426251420007
4,6/15/2012,HOT,3.372,130.82953329999998,5.308,False,441.1571862875999
4,6/22/2012,HOT,3.3289999999999997,130.7929,5.308,False,435.40956409999995
4,6/29/2012,HOT,3.2569999999999997,130.75626670000003,5.308,False,425.87316064190003
4,7/6/2012,HOT,3.187,130.7196333,5.077,False,416.60347132709995
4,7/13/2012,WARM,3.2239999999999998,130.683,5.077,False,421.32199199999997
4,7/20/2012,WARM,3.263,130.70129029999998,5.077,False,426.4783102488999
4,7/27/2012,HOT,3.3560000000000003,130.7195806,5.077,False,438.69491249360004
4,8/3/2012,HOT,3.3739999999999997,130.73787099999998,5.077,False,441.1095767539999
4,8/10/2012,HOT,3.4760000000000004,130.7561613,5.077,False,454.5084166788001
4,8/17/2012,HOT,3.552,130.7909677,5.077,False,464.56951727040007
4,8/24/2012,WARM,3.61,130.8381613,5.077,False,472.32576229299997
4,8/31/2012,WARM,3.6460000000000004,130.8853548,5.077,False,477.2080036008
4,9/7/2012,HOT,3.7089999999999996,130.93254840000003,5.077,True,485.62882201560006
4,9/14/2012,WARM,3.7060000000000004,130.97766670000001,5.077,False,485.4032327902001
4,9/21/2012,WARM,3.721,131.01033329999999,5.077,False,487.48945020929995
4,9/28/2012,WARM,3.6660000000000004,131.043,5.077,False,480.40363800000006
4,10/5/2012,WARM,3.62,131.0756667,4.879,False,474.493913454
4,10/12/2012,WARM,3.603,131.1083333,4.879,False,472.38332487990004
4,10/19/2012,WARM,3.61,131.14996770000002,4.879,False,473.45138339700003
4,10/26/2012,WARM,3.514,131.19309679999998,4.879,False,461.01254215519987
4,11/2/2012,WARM,3.404,131.2362258,4.879,False,446.7281126232
4,11/9/2012,WARM,3.3369999999999997,131.2793548,4.879,False,438.07920696759993
4,11/16/2012,MILD,3.2710000000000004,131.3258,4.879,False,429.5666918
4,11/23/2012,WARM,3.233,131.37666670000002,4.879,True,424.74076344110006
4,11/30/2012,WARM,3.24,131.4275333,4.879,False,425.825207892
4,12/7/2012,WARM,3.227,131.4784,4.879,False,424.28079679999996
4,12/14/2012,MILD,3.193,131.537,4.879,False,419.99764100000004
4,12/21/2012,MILD,3.112,131.642,4.879,False,409.669904
4,12/28/2012,MILD,3.125,131.747,4.879,True,411.709375
4,1/4/2013,MILD,3.177,131.852,4.921,False,418.89380400000005
4,1/11/2013,MILD,3.235,131.957,4.921,False,426.88089499999995
4,1/18/2013,MILD,3.2319999999999998,132.030871,4.921,False,426.7237750719999
4,1/25/2013,MILD,3.22,132.0922903,4.921,False,425.33717476600003
4,2/1/2013,MILD,3.2319999999999998,132.1537097,4.921,False,427.1207897504
4,2/8/2013,MILD,3.4010000000000002,132.215129,4.921,True,449.663653729
4,2/15/2013,MILD,3.451,132.2725714,4.921,False,456.47264390140003
4,2/22/2013,MILD,3.602,132.32007140000002,4.921,False,476.6168971828001
4,3/1/2013,MILD,3.694,132.3675714,4.921,False,488.9658087516
4,3/8/2013,WARM,3.647,132.41507140000002,4.921,False,482.9177653958
4,3/15/2013,WARM,3.611,132.4668065,4.921,False,478.3376382715
4,3/22/2013,WARM,3.593,132.529129,4.921,False,476.17716049700005
4,3/29/2013,WARM,3.575,132.59145159999997,4.921,False,474.0144394699999
4,4/5/2013,WARM,3.552,132.65377420000002,4.896000000000001,False,471.1862059584001
4,4/12/2013,WARM,3.5039999999999996,132.71609679999997,4.896000000000001,False,465.03720318719985
4,4/19/2013,WARM,3.4360000000000004,132.71609679999997,4.896000000000001,False,456.01250860479996
4,4/26/2013,WARM,3.397,132.71609679999997,4.896000000000001,False,450.8365808295999
4,5/3/2013,WARM,3.3689999999999998,,,False,
4,5/10/2013,WARM,3.3710000000000004,,,False,
4,5/17/2013,WARM,3.437,,,False,
4,5/24/2013,WARM,3.4619999999999997,,,False,
4,5/31/2013,WARM,3.438,,,False,
4,6/7/2013,WARM,3.4130000000000003,,,False,
4,6/14/2013,WARM,3.415,,,False,
4,6/21/2013,WARM,3.4530000000000003,,,False,
4,6/28/2013,HOT,3.452,,,False,
4,7/5/2013,WARM,3.385,,,False,
4,7/12/2013,HOT,3.3680000000000003,,,False,
4,7/19/2013,WARM,3.5180000000000002,,,False,
4,7/26/2013,WARM,3.58,,,False,
5,2/5/2010,MILD,2.572,211.6539716,7.566,False,544.3740149552
5,2/12/2010,MILD,2.548,211.80046980000003,7.566,True,539.6675970504001
5,2/19/2010,MILD,2.5140000000000002,211.84712830000004,7.566,False,532.5836805462002
5,2/26/2010,MILD,2.5610000000000004,211.87714680000005,7.566,False,542.6173729548002
5,3/5/2010,MILD,2.625,211.9071653,7.566,False,556.2563089125
5,3/12/2010,WARM,2.667,211.9371839,7.566,False,565.2364694613
5,3/19/2010,WARM,2.72,211.77089700000002,7.566,False,576.0168398400001
5,3/26/2010,WARM,2.7319999999999998,211.5718925,7.566,False,578.0144103099999
5,4/2/2010,WARM,2.719,211.372888,7.465,False,574.7228824719999
5,4/9/2010,WARM,2.77,211.1738835,7.465,False,584.951657295
5,4/16/2010,WARM,2.8080000000000003,211.0388528,7.465,False,592.5970986624001
5,4/23/2010,WARM,2.795,210.9891204,7.465,False,589.7145915179999
5,4/30/2010,WARM,2.78,210.93938799999998,7.465,False,586.4114986399999
5,5/7/2010,WARM,2.835,210.8896556,7.465,False,597.872173626
5,5/14/2010,WARM,2.8539999999999996,210.8872772,7.465,False,601.8722891287999
5,5/21/2010,WARM,2.826,211.169023,7.465,False,596.7636589980001
5,5/28/2010,WARM,2.759,211.45076880000002,7.465,False,583.3926711192
5,6/4/2010,WARM,2.705,211.73251459999997,7.465,False,572.736451993
5,6/11/2010,HOT,2.668,212.0142605,7.465,False,565.6540470140001
5,6/18/2010,HOT,2.637,212.01197689999998,7.465,False,559.0755830853
5,6/25/2010,HOT,2.653,211.8960815,7.465,False,562.1603042195001
5,7/2/2010,HOT,2.6689999999999996,211.7801861,7.496,False,565.2413167008999
5,7/9/2010,HOT,2.642,211.66429069999995,7.496,False,559.2170560293998
5,7/16/2010,HOT,2.623,211.65611230000002,7.496,False,555.1739825629
5,7/23/2010,HOT,2.608,211.79155649999998,7.496,False,552.352379352
5,7/30/2010,HOT,2.64,211.9270006,7.496,False,559.487281584
5,8/6/2010,HOT,2.627,212.06244469999996,7.496,False,557.0880422268998
5,8/13/2010,HOT,2.6919999999999997,212.1978889,7.496,False,571.2367169188
5,8/20/2010,HOT,2.6639999999999997,212.1608984,7.496,False,565.1966333375999
5,8/27/2010,HOT,2.6189999999999998,212.123908,7.496,False,555.552515052
5,9/3/2010,HOT,2.577,212.0869176,7.496,False,546.5479866552
5,9/10/2010,WARM,2.565,212.04992709999996,7.496,True,543.9080630114998
5,9/17/2010,HOT,2.582,212.0769346,7.496,False,547.5826451372
5,9/24/2010,WARM,2.6239999999999997,212.1519404,7.496,False,556.6866916096
5,10/1/2010,WARM,2.603,212.2269463,7.768,False,552.4267412189
5,10/8/2010,WARM,2.633,212.3019522,7.768,False,558.9910401426
5,10/15/2010,WARM,2.72,212.3691867,7.768,False,577.644187824
5,10/22/2010,WARM,2.725,212.41699280000003,7.768,False,578.8363053800001
5,10/29/2010,WARM,2.716,212.46479900000003,7.768,False,577.0543940840001
5,11/5/2010,WARM,2.6889999999999996,212.5126051,7.768,False,571.4463951138999
5,11/12/2010,WARM,2.728,212.5604113,7.768,False,579.8648020264001
5,11/19/2010,WARM,2.7710000000000004,212.445487,7.768,False,588.6864444770001
5,11/26/2010,WARM,2.735,212.30344100000002,7.768,True,580.649911135
5,12/3/2010,WARM,2.708,212.1613951,7.768,False,574.5330579308
5,12/10/2010,MILD,2.843,212.0193491,7.768,False,602.7710094913
5,12/17/2010,WARM,2.8689999999999998,211.9580815,7.768,False,608.1077358235
5,12/24/2010,WARM,2.886,211.95739780000002,7.768,False,611.7090500508001
5,12/31/2010,MILD,2.943,211.9567142,7.768,True,623.7886098906
5,1/7/2011,MILD,2.9760000000000004,211.95603050000003,7.6339999999999995,False,630.7811467680002
5,1/14/2011,MILD,2.983,212.00851400000002,7.6339999999999995,False,632.421397262
5,1/21/2011,MILD,3.016,212.3800012,7.6339999999999995,False,640.5380836192
5,1/28/2011,MILD,3.01,212.7514884,7.6339999999999995,False,640.3819800839999
5,2/4/2011,MILD,2.989,213.1229755,7.6339999999999995,False,637.0245737695
5,2/11/2011,MILD,3.022,213.49446269999999,7.6339999999999995,True,645.1802662793999
5,2/18/2011,WARM,3.045,213.8068304,7.6339999999999995,False,651.041798568
5,2/25/2011,WARM,3.065,214.0955503,7.6339999999999995,False,656.2028616695001
5,3/4/2011,WARM,3.2880000000000003,214.3842702,7.6339999999999995,False,704.8954804176001
5,3/11/2011,WARM,3.4589999999999996,214.67299010000002,7.6339999999999995,False,742.5538727559
5,3/18/2011,WARM,3.488,214.9257339,7.6339999999999995,False,749.6609598432001
5,3/25/2011,WARM,3.4730000000000003,215.1640872,7.6339999999999995,False,747.2648748456002
5,4/1/2011,WARM,3.5239999999999996,215.4024406,7.489,False,759.0782006743999
5,4/8/2011,WARM,3.622,215.64079390000003,7.489,False,781.0509555058001
5,4/15/2011,WARM,3.7430000000000003,215.8592673,7.489,False,807.9612375039001
5,4/22/2011,WARM,3.807,216.02804069999996,7.489,False,822.4187509448999
5,4/29/2011,WARM,3.81,216.1968142,7.489,False,823.709862102
5,5/6/2011,WARM,3.906,216.3655877,7.489,False,845.1239855562
5,5/13/2011,WARM,3.8989999999999996,216.5343611,7.489,False,844.2674739288999
5,5/20/2011,WARM,3.907,216.3023847,7.489,False,845.0934170229
5,5/27/2011,HOT,3.786,216.0704083,7.489,False,818.0425658238
5,6/3/2011,HOT,3.699,215.83843190000002,7.489,False,798.3863595981001
5,6/10/2011,HOT,3.648,215.6064555,7.489,False,786.5323496640001
5,6/17/2011,HOT,3.637,215.560463,7.489,False,783.993403931
5,6/24/2011,HOT,3.594,215.6539583,7.489,False,775.0603261302
5,7/1/2011,HOT,3.5239999999999996,215.7474537,7.529,False,760.2940268387999
5,7/8/2011,HOT,3.48,215.8409491,7.529,False,751.126502868
5,7/15/2011,HOT,3.575,215.9250696,7.529,False,771.93212382
5,7/22/2011,HOT,3.6510000000000002,215.985753,7.529,False,788.563984203
5,7/29/2011,HOT,3.682,216.0464364,7.529,False,795.4829788248
5,8/5/2011,HOT,3.6839999999999997,216.10711980000002,7.529,False,796.1386293432
5,8/12/2011,HOT,3.638,216.16780319999995,7.529,False,786.4184680415998
5,8/19/2011,HOT,3.554,216.2311855,7.529,False,768.485633267
5,8/26/2011,HOT,3.523,216.2950176,7.529,False,762.0073470048
5,9/2/2011,HOT,3.533,216.3588498,7.529,False,764.3958163434
5,9/9/2011,WARM,3.5460000000000003,216.42268190000001,7.529,True,767.4348300174001
5,9/16/2011,HOT,3.5260000000000002,216.6033083,7.529,False,763.7432650658001
5,9/23/2011,WARM,3.467,216.9396605,7.529,False,752.1298029535001
5,9/30/2011,HOT,3.355,217.2760127,7.529,False,728.9610226085
5,10/7/2011,WARM,3.285,217.6123648,7.3,False,714.856618368
5,10/14/2011,WARM,3.2739999999999996,217.9237458,7.3,False,713.4823437491999
5,10/21/2011,WARM,3.353,218.0852999,7.3,False,731.2400105647
5,10/28/2011,WARM,3.372,218.2468539,7.3,False,735.9283913508
5,11/4/2011,WARM,3.332,218.408408,7.3,False,727.736815456
5,11/11/2011,WARM,3.2969999999999997,218.56996209999997,7.3,False,720.6251650436998
5,11/18/2011,WARM,3.3080000000000003,218.793912,7.3,False,723.7702608960001
5,11/25/2011,WARM,3.236,219.04282039999998,7.3,True,708.8225668144
5,12/2/2011,WARM,3.1719999999999997,219.2917287,7.3,False,695.5933634364
5,12/9/2011,MILD,3.158,219.540637,7.3,False,693.309331646
5,12/16/2011,WARM,3.159,219.7596266,7.3,False,694.2206604293999
5,12/23/2011,WARM,3.112,219.93872459999997,7.3,False,684.4493109552
5,12/30/2011,MILD,3.1289999999999996,220.11782259999998,7.3,True,688.7486669153999
5,1/6/2012,WARM,3.157,220.2969205,6.943,False,695.4773780185
5,1/13/2012,MILD,3.261,220.4760185,6.943,False,718.9722963285001
5,1/20/2012,WARM,3.2680000000000002,220.56941040000004,6.943,False,720.8208331872002
5,1/27/2012,WARM,3.29,220.6628023,6.943,False,725.9806195670001
5,2/3/2012,WARM,3.36,220.75619410000002,6.943,False,741.7408121760001
5,2/10/2012,MILD,3.409,220.849586,6.943,True,752.8762386739999
5,2/17/2012,MILD,3.51,221.0106341,6.943,False,775.747325691
5,2/24/2012,WARM,3.555,221.22242430000003,6.943,False,786.4457183865002
5,3/2/2012,WARM,3.63,221.43421459999996,6.943,False,803.8061989979998
5,3/9/2012,WARM,3.6689999999999996,221.6460048,6.943,False,813.2191916111999
5,3/16/2012,WARM,3.734,221.7989713,6.943,False,828.1973588342
5,3/23/2012,WARM,3.787,221.8735063,6.943,False,840.2349683581
5,3/30/2012,WARM,3.845,221.9480412,6.943,False,853.3902184140001
5,4/6/2012,WARM,3.891,222.0225762,6.801,False,863.8898439942
5,4/13/2012,WARM,3.891,222.0971111,6.801,False,864.1798592901
5,4/20/2012,WARM,3.877,222.1512315,6.801,False,861.2803245255
5,4/27/2012,WARM,3.8139999999999996,222.20535189999998,6.801,False,847.4912121465999
5,5/4/2012,WARM,3.7489999999999997,222.2594722,6.801,False,833.2507612777999
5,5/11/2012,WARM,3.688,222.3135926,6.801,False,819.8925295088001
5,5/18/2012,WARM,3.63,222.33044300000003,6.801,False,807.0595080900001
5,5/25/2012,WARM,3.5610000000000004,222.3323853,6.801,False,791.7256240533001
5,6/1/2012,WARM,3.5010000000000003,222.3343277,6.801,False,778.3924812777001
5,6/8/2012,HOT,3.452,222.33627,6.801,False,767.5048040400001
5,6/15/2012,HOT,3.3930000000000002,222.34929010000002,6.801,False,754.4311413093001
5,6/22/2012,HOT,3.346,222.3900046,6.801,False,744.1169553916
5,6/29/2012,HOT,3.286,222.4307191,6.801,False,730.9073429626001
5,7/6/2012,HOT,3.227,222.4714336,6.603,False,717.9153162272
5,7/13/2012,HOT,3.2560000000000002,222.51214810000002,6.603,False,724.4995542136002
5,7/20/2012,HOT,3.3110000000000004,222.5209358,6.603,False,736.7668184338
5,7/27/2012,HOT,3.407,222.52972340000002,6.603,False,758.1587676238
5,8/3/2012,HOT,3.417,222.5385111,6.603,False,760.4140924287
5,8/10/2012,HOT,3.4939999999999998,222.54729869999997,6.603,False,777.5802616577998
5,8/17/2012,HOT,3.571,222.6276753,6.603,False,795.0034284963
5,8/24/2012,WARM,3.62,222.76174369999998,6.603,False,806.397512194
5,8/31/2012,HOT,3.638,222.89581209999997,6.603,False,810.8949644197999
5,9/7/2012,HOT,3.73,223.02988050000002,6.603,True,831.9014542650001
5,9/14/2012,WARM,3.717,223.1734167,6.603,False,829.5355898739
5,9/21/2012,WARM,3.721,223.37375930000005,6.603,False,831.1737583553002
5,9/28/2012,WARM,3.6660000000000004,223.5741019,6.603,False,819.6226575654
5,10/5/2012,WARM,3.617,223.77444440000002,6.422000000000001,False,809.3921653948
5,10/12/2012,WARM,3.6010000000000004,223.97478700000002,6.422000000000001,False,806.5332079870002
5,10/19/2012,WARM,3.594,224.0192873,6.422000000000001,False,805.1253185562
5,10/26/2012,WARM,3.5060000000000002,224.0378139,6.422000000000001,False,785.4765755334
5,11/2/2012,WARM,3.386,224.05634049999998,6.422000000000001,False,758.6547689329999
5,11/9/2012,WARM,3.3139999999999996,224.0748671,6.422000000000001,False,742.5841095694
5,11/16/2012,WARM,3.252,224.1066241,6.422000000000001,False,728.7947415732
5,11/23/2012,WARM,3.2110000000000003,224.1560216,6.422000000000001,True,719.7649853576
5,11/30/2012,WARM,3.207,224.2054191,6.422000000000001,False,719.0267790537
5,12/7/2012,WARM,3.198,224.2548167,6.422000000000001,False,717.1669038066
5,12/14/2012,WARM,3.168,224.314405,6.422000000000001,False,710.62803504
5,12/21/2012,WARM,3.0980000000000003,224.4351383,6.422000000000001,False,695.3000584534001
5,12/28/2012,MILD,3.108,224.5558716,6.422000000000001,True,697.9196489328
5,1/4/2013,MILD,3.161,224.6766048,6.494,False,710.2027477728001
5,1/11/2013,MILD,3.2430000000000003,224.79733810000002,6.494,False,729.0177674583001
5,1/18/2013,MILD,3.237,224.83112540000002,6.494,False,727.7783529198001
5,1/25/2013,WARM,3.227,224.8301344,6.494,False,725.5268437087999
5,2/1/2013,WARM,3.2439999999999998,224.8291434,6.494,False,729.3457411896
5,2/8/2013,WARM,3.417,224.8281523,6.494,True,768.2377964090999
5,2/15/2013,WARM,3.475,224.86875,6.494,False,781.4189062500001
5,2/22/2013,WARM,3.597,225.0133194,6.494,False,809.3729098818
5,3/1/2013,MILD,3.7110000000000003,225.1578889,6.494,False,835.5609257079001
5,3/8/2013,WARM,3.658,225.3024583,6.494,False,824.1563924614001
5,3/15/2013,WARM,3.622,225.4297742,6.494,False,816.5066421524
5,3/22/2013,WARM,3.611,225.51395609999997,6.494,False,814.3308954771
5,3/29/2013,WARM,3.6060000000000003,225.59813799999998,6.494,False,813.506885628
5,4/5/2013,WARM,3.583,225.6823199,6.278,False,808.6197522017001
5,4/12/2013,WARM,3.529,225.76650180000001,6.278,False,796.7299848522
5,4/19/2013,WARM,3.451,225.76650180000001,6.278,False,779.1201977118001
5,4/26/2013,WARM,3.417,225.76650180000001,6.278,False,771.4441366506001
5,5/3/2013,WARM,3.386,,,False,
5,5/10/2013,WARM,3.392,,,False,
5,5/17/2013,WARM,3.4539999999999997,,,False,
5,5/24/2013,WARM,3.4939999999999998,,,False,
5,5/31/2013,WARM,3.466,,,False,
5,6/7/2013,WARM,3.4389999999999996,,,False,
5,6/14/2013,HOT,3.431,,,False,
5,6/21/2013,HOT,3.4789999999999996,,,False,
5,6/28/2013,HOT,3.495,,,False,
5,7/5/2013,HOT,3.4219999999999997,,,False,
5,7/12/2013,HOT,3.4,,,False,
5,7/19/2013,WARM,3.556,,,False,
5,7/26/2013,HOT,3.62,,,False,
6,2/5/2010,MILD,2.572,212.62235180000002,8.259,False,546.8646888296
6,2/12/2010,MILD,2.548,212.7700425,8.259,True,542.13806829
6,2/19/2010,MILD,2.5140000000000002,212.8161546,8.259,False,535.0198126644001
6,2/26/2010,MILD,2.5610000000000004,212.845337,8.259,False,545.0969080570001
6,3/5/2010,MILD,2.625,212.8745193,8.259,False,558.7956131625
6,3/12/2010,WARM,2.667,212.9037017,8.259,False,567.8141724339
6,3/19/2010,WARM,2.72,212.7351935,8.259,False,578.63972632
6,3/26/2010,WARM,2.7319999999999998,212.533737,8.259,False,580.642169484
6,4/2/2010,WARM,2.719,212.33228050000002,8.092,False,577.3314706795001
6,4/9/2010,WARM,2.77,212.1308239,8.092,False,587.602382203
6,4/16/2010,WARM,2.8080000000000003,211.9942765,8.092,False,595.2799284120001
6,4/23/2010,WARM,2.795,211.9442745,8.092,False,592.3842472275
6,4/30/2010,WARM,2.78,211.8942725,8.092,False,589.0660775499999
6,5/7/2010,WARM,2.835,211.8442706,8.092,False,600.5785071509999
6,5/14/2010,WARM,2.8539999999999996,211.8421769,8.092,False,604.5975728725999
6,5/21/2010,WARM,2.826,212.1275324,8.092,False,599.4724065624
6,5/28/2010,WARM,2.759,212.41288799999998,8.092,False,586.0471579919999
6,6/4/2010,WARM,2.705,212.69824359999998,8.092,False,575.348748938
6,6/11/2010,HOT,2.668,212.98359920000001,8.092,False,568.2402426656
6,6/18/2010,HOT,2.637,212.98138430000003,8.092,False,561.6319103991001
6,6/25/2010,HOT,2.653,212.8641412,8.092,False,564.7285666036
6,7/2/2010,HOT,2.6689999999999996,212.746898,7.973,False,567.8214707619999
6,7/9/2010,HOT,2.642,212.62965490000002,7.973,False,561.7675482458001
6,7/16/2010,HOT,2.623,212.62121630000001,7.973,False,557.7054503549001
6,7/23/2010,HOT,2.608,212.7578505,7.973,False,554.872474104
6,7/30/2010,HOT,2.64,212.8944846,7.973,False,562.041439344
6,8/6/2010,HOT,2.627,213.0311188,7.973,False,559.6327490875999
6,8/13/2010,HOT,2.6919999999999997,213.1677529,7.973,False,573.8475908068
6,8/20/2010,HOT,2.6639999999999997,213.12914269999996,7.973,False,567.7760361527999
6,8/27/2010,HOT,2.6189999999999998,213.0905324,7.973,False,558.0841043556
6,9/3/2010,HOT,2.577,213.0519222,7.973,False,549.0348035094
6,9/10/2010,WARM,2.565,213.013312,7.973,True,546.37914528
6,9/17/2010,HOT,2.582,213.0398643,7.973,False,550.0689296226
6,9/24/2010,WARM,2.6239999999999997,213.11528859999999,7.973,False,559.2145172863999
6,10/1/2010,WARM,2.603,213.19071290000002,8.007000000000001,False,554.9354256787001
6,10/8/2010,WARM,2.633,213.26613730000003,8.007000000000001,False,561.5297395109001
6,10/15/2010,WARM,2.72,213.3337977,8.007000000000001,False,580.2679297440001
6,10/22/2010,WARM,2.725,213.3820486,8.007000000000001,False,581.466082435
6,10/29/2010,WARM,2.716,213.4302994,8.007000000000001,False,579.6766931704001
6,11/5/2010,WARM,2.6889999999999996,213.4785503,8.007000000000001,False,574.0438217566999
6,11/12/2010,WARM,2.728,213.5268011,8.007000000000001,False,582.5011134008
6,11/19/2010,WARM,2.7710000000000004,213.4107412,8.007000000000001,False,591.3611638652001
6,11/26/2010,WARM,2.735,213.2672961,8.007000000000001,True,583.2860548335
6,12/3/2010,WARM,2.708,213.12385099999997,8.007000000000001,False,577.1393885079999
6,12/10/2010,MILD,2.843,212.9804059,8.007000000000001,False,605.5032939737
6,12/17/2010,WARM,2.8689999999999998,212.91804900000002,8.007000000000001,False,610.861882581
6,12/24/2010,WARM,2.886,212.91650819999998,8.007000000000001,False,614.4770426652
6,12/31/2010,MILD,2.943,212.91496740000002,8.007000000000001,True,626.6087490582
6,1/7/2011,MILD,2.9760000000000004,212.91342659999998,7.858,False,633.6303575616
6,1/14/2011,MILD,2.983,212.96558819999998,7.858,False,635.2763496005999
6,1/21/2011,MILD,3.016,213.3399647,7.858,False,643.4333335352
6,1/28/2011,MILD,3.01,213.7143412,7.858,False,643.280167012
6,2/4/2011,MILD,2.989,214.0887176,7.858,False,639.9111769064
6,2/11/2011,MILD,3.022,214.4630941,7.858,True,648.1074703702
6,2/18/2011,WARM,3.045,214.77752310000002,7.858,False,653.9975578395
6,2/25/2011,WARM,3.065,215.06797310000002,7.858,False,659.1833375515
6,3/4/2011,WARM,3.2880000000000003,215.3584231,7.858,False,708.0984951528001
6,3/11/2011,WARM,3.4589999999999996,215.6488731,7.858,False,745.9294520528999
6,3/18/2011,WARM,3.488,215.90350780000003,7.858,False,753.0714352064001
6,3/25/2011,WARM,3.4730000000000003,216.14381630000003,7.858,False,750.6674740099002
6,4/1/2011,WARM,3.5239999999999996,216.3841249,7.855,False,762.5376561475998
6,4/8/2011,WARM,3.622,216.62443340000002,7.855,False,784.6136977748
6,4/15/2011,WARM,3.7430000000000003,216.8446627,7.855,False,811.6495724861
6,4/22/2011,WARM,3.807,217.0146941,7.855,False,826.1749404387
6,4/29/2011,WARM,3.81,217.18472549999998,7.855,False,827.4738041549999
6,5/6/2011,WARM,3.906,217.3547569,7.855,False,848.9876804514
6,5/13/2011,WARM,3.8989999999999996,217.5247882,7.855,False,848.1291491917999
6,5/20/2011,WARM,3.907,217.2896095,7.855,False,848.9505043165001
6,5/27/2011,HOT,3.786,217.0544307,7.855,False,821.7680746302001
6,6/3/2011,HOT,3.699,216.819252,7.855,False,802.014413148
6,6/10/2011,HOT,3.648,216.58407319999998,7.855,False,790.0986990335999
6,6/17/2011,HOT,3.637,216.5371616,7.855,False,787.5456567392
6,6/24/2011,HOT,3.594,216.6314502,7.855,False,778.5734320188
6,7/1/2011,HOT,3.5239999999999996,216.72573880000002,7.925,False,763.7415035312
6,7/8/2011,HOT,3.48,216.82002749999998,7.925,False,754.5336957
6,7/15/2011,HOT,3.575,216.90447319999998,7.925,False,775.43349169
6,7/22/2011,HOT,3.6510000000000002,216.964312,7.925,False,792.1367031120001
6,7/29/2011,HOT,3.682,217.02415069999998,7.925,False,799.0829228773999
6,8/5/2011,HOT,3.6839999999999997,217.08398939999998,7.925,False,799.7374169495998
6,8/12/2011,HOT,3.638,217.1438281,7.925,False,789.9692466278
6,8/19/2011,HOT,3.554,217.2069662,7.925,False,771.9535578748
6,8/26/2011,HOT,3.523,217.27065430000002,7.925,False,765.4445150989001
6,9/2/2011,HOT,3.533,217.3343423,7.925,False,767.8422313459
6,9/9/2011,HOT,3.5460000000000003,217.3980304,7.925,True,770.8934157984
6,9/16/2011,HOT,3.5260000000000002,217.5797506,7.925,False,767.1862006156001
6,9/23/2011,WARM,3.467,217.9188471,7.925,False,755.5246428957
6,9/30/2011,HOT,3.355,218.2579435,7.925,False,732.2554004425
6,10/7/2011,WARM,3.285,218.59704,7.551,False,718.0912764
6,10/14/2011,WARM,3.2739999999999996,218.91098440000002,7.551,False,716.7145629255999
6,10/21/2011,WARM,3.353,219.0740167,7.551,False,734.5551779951
6,10/28/2011,WARM,3.372,219.237049,7.551,False,739.267329228
6,11/4/2011,WARM,3.332,219.4000812,7.551,False,731.0410705584
6,11/11/2011,WARM,3.2969999999999997,219.5631135,7.551,False,723.8995852094998
6,11/18/2011,WARM,3.3080000000000003,219.78971370000002,7.551,False,727.0643729196001
6,11/25/2011,WARM,3.236,220.0417412,7.551,True,712.0550745232
6,12/2/2011,WARM,3.1719999999999997,220.29376859999996,7.551,False,698.7718339991998
6,12/9/2011,MILD,3.158,220.54579610000002,7.551,False,696.4836240838
6,12/16/2011,WARM,3.159,220.7671856,7.551,False,697.4035393104
6,12/23/2011,MILD,3.112,220.94772450000002,7.551,False,687.5893186440001
6,12/30/2011,MILD,3.1289999999999996,221.1282634,7.551,True,691.9103361785999
6,1/6/2012,WARM,3.157,221.3088023,7.132000000000001,False,698.6718888611
6,1/13/2012,MILD,3.261,221.4893412,7.132000000000001,False,722.2767416532
6,1/20/2012,WARM,3.2680000000000002,221.58313059999998,7.132000000000001,False,724.1336708008
6,1/27/2012,WARM,3.29,221.6769199,7.132000000000001,False,729.317066471
6,2/3/2012,WARM,3.36,221.77070930000002,7.132000000000001,False,745.149583248
